ancrel.4219.desc;In my dreams that night, a dark shadow approaches me. “I am Thoth, master of that book you have stolen. You have angered the gods in your lust for forbidden knowledge and you shall pay for your hubris!”\n\nIn my panic, I almost forgot the tips from page 42! I try to negotiate with Thoth using the book's advice, and he calms down, and tells me that if I return the book to its proper location by sunset today, he will reduce my punishment and not kill me.\n\nWhen I wake up, I wonder if that was just a silly dream. Perhaps I should just ignore it. On the other hand….;;;;;;;;;;;x
ancrel.4219.a;Ignore the dream.;;;;;;;;;;;;;x
ancrel.4219.b;I'll go and return the book before it’s too late!;;;;;;;;;;;;;x
ancrel.4220.tooltip;\n\nSince Thoth gave you until sunset, you leave immediately.;;;;;;;;;;;x
ancrel.4220.title;Told You So;;;;;;;;;;;x
ancrel.4220.desc;As I return to the same pool in that abandoned temple, I see Neferkaptah rolling his eyes at me. “You got off the hook easy, friend. I'm sure Thoth will punish you somehow, but at least you and your family won't die.”\n\nWith a heavy heart, I set the book back down into the pool. As I leave, however, Neferkaptah says, “I feel bad for you, though. Tell you what. To make up for all the trouble you've been through, I'll give you this map. It'll lead you to a chest where great scrolls of knowledge are buried. Not as powerful as the Book of Thoth, of course, but still worthwhile. Follow the instructions and you shan't be disappointed.”;;;;;;;;;;;x
ancrel.4220.a;Thank you friend. I am very fortunate to not be dead.;;;;;;;;;;;;;x
ancrel.4221.tooltip;\n\nWhen you return home, you realize that everything you did through the Book of Thoth has been undone. Such are the powers of the gods!;;;;;;;;;;;x
ancrel.4221.desc;Since it seems the spot marked on the treasure map isn't too far away, I decide to travel there with some trusted servants. After taking a few days to prepare, we set off towards our destination. There, we spend several hours digging. We're about to give up when lo and behold, it is a chest, just as I was told! We excitedly open it, and find many scrolls inside, and even some treasure.;;;;;;;;;;;x
ancrel.4221.a;Amazing.;;;;;;;;;;;;;x
ancrel.4222.desc;xxxxx;;;;;;;;;;;x
ancrel.4222.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4223.tooltip;\n\nWhat a day.;;;;;;;;;;;x
ancrel.4223.desc;As I step outside, the rain begins to clear. Maybe I was just hallucinating the entire incident, yet I still feel the amulet of Khaemwaset in my hands. Oh well! I manage to find my way home, and spend the rest of the day contemplating my adventure. I fall asleep that night, still unsure of what has transpired earlier.;;;;;;;;;;;x
ancrel.4223.a;I have a strange dream that night.;;;;;;;;;;;;;x
ancrel.4224.tooltip;\n\nHuh… what's this?;;;;;;;;;;;x
ancrel.4224.desc;Up ahead is some figure, surrounded by light, so bright that I cannot make out the figure's features. “I am Thoth, master of that book you almost stole. You were wise to resist the temptation of forbidden knowledge, and for that I shall reward you. I shall give you this map. It will lead you to a chest filled with scrolls of knowledge. These scrolls are not as powerful as my book, but I am sure you will find them helpful. Until we meet again, mortal….”;;;;;;;;;;;x
ancrel.4224.a;When I wake up, I notice a map lying next to your head.;;;;;;;;;;;;;x
ancrel.4221.tooltip.2;\n\nHow did it get there?;;;;;;;;;;;x
ancrel.4225.tooltip;\n\nYou and your servants bring the contents of the chest back to your residence.;;;;;;;;;;;x
ancrel.4225.desc;Once home, I pour over the scrolls I found. They are written in an ancient language and extremely hard to decipher, but I manage to do it after a few days of study. Though my ancient scrolls aren't as powerful as the Book of Thoth, they are still useful in teaching me various things. The knowledge from the scrolls I mastered best was…;;;;;;;;;;;x
ancrel.4225.a;Learning to live, and learning to love.;;;;;;;;;;;;;x
ancrel.4225.b;How to be a better ruler.;;;;;;;;;;;;;x
ancrel.4225.c;Sacred knowledge of the heavens, and natural philosophy.;;;;;;;;;;;;;x
ancrel.4226.desc;In particular, with the knowledge I learned, I even managed to…;;;;;;;;;;;x
ancrel.4226.a;Seduce a maid I had my eye on.;;;;;;;;;;;;;x
ancrel.4226.b;Seduce a servant I had my eye on.;;;;;;;;;;;;;x
ancrel.4226.c;Improve my relationships with others.;;;;;;;;;;;;;x
ancrel.4226.d;Relax and be happy with life.;;;;;;;;;;;;;x
ancrel.4227.desc;In particular, with the knowledge I learned, I even managed to…;;;;;;;;;;;x
ancrel.4227.a;Improve my realm's agriculture and economy.;;;;;;;;;;;;;x
ancrel.4227.b;Impress my vassals and those around me.;;;;;;;;;;;;;x
ancrel.4227.c;Maintain a better fighting force.;;;;;;;;;;;;;x
ancrel.4228.desc;In particular, with the knowledge I learned, I even managed to…;;;;;;;;;;;x
ancrel.4228.a;Read the stars and understand the fate of men.;;;;;;;;;;;;;x
ancrel.4228.b;Discover the sites of several ancient temples.;;;;;;;;;;;;;x
ancrel.4228.c;Help provide local scholars with new ideas.;;;;;;;;;;;;;x
ancrel.4229.desc;News of my powerful scrolls of knowledge has spread far and wide. Even foreigners from faraway land brave many dangers just for the chance to read the contents within. I have to be careful not to let just about anyone access them, but today, a famous thinker has visited from afar and is interested in the knowledge I possess! He wishes to purchase some of the scrolls for a price.;;;;;;;;;;;x
ancrel.4229.a;I am sorry friend, but these scrolls are not for sale.;;;;;;;;;;;;;x
ancrel.4229.b;Get lost! These scrolls are under my protection.;;;;;;;;;;;;;x
ancrel.4229.c;Why don’t you stay in my court instead?;;;;;;;;;;;;;x
ancrel.4230.tooltip;\n\nYou could use someone wise like him, after all, and he’ll be able to study your scrolls indefinitely.;;;;;;;;;;;x
ancrel.4230.desc;The man is intrigued with my suggestion and ponders it over. After some deliberation, he accepts. I am sure that he will make a fine addition to my court, for he is one of the world’s foremost…;;;;;;;;;;;x
ancrel.4230.a;Translators, skilled in many languages and deciphering ancient texts.;;;;;;;;;;;;;x
ancrel.4230.b;Poets, who sings ballads so beautiful even stone-hearted men weep.;;;;;;;;;;;;;x
ancrel.4230.c;Philosophers, renowned for his intellectual prowess.;;;;;;;;;;;;;x
ancrel.4230.d;Historians, with knowledge of the past and sociological theories unrivaled.;;;;;;;;;;;;;x
ancrel.4231.tooltip;\n\nThey are too precious to be given away like that.;;;;;;;;;;;x
ancrel.4231.desc;The scholar apologizes, and says he will learn as much as he can from them while he is still here. In his discussions with other learned men at my court, he has exposed them to a number of ideas and new ways of interpreting the scrolls.;;;;;;;;;;;x
ancrel.4231.a;Thank you, and safe travels.;;;;;;;;;;;;;x
ancrel.4232.desc;A sound causes me to wake up in the middle of the night. Is someone there? I look around, alarmed. Wait, who’s that? A hooded figure stands at the foot of my bed! I scream for my guards yet no noise comes out of my mouth!;;;;;;;;;;;x
ancrel.4232.a;It’s a demon!;;;;;;;;;;;;;x
ancrel.4233.tooltip;\n\nNOOO!!!!!;;;;;;;;;;;x
ancrel.4233.desc;“I won’t hurt you,” the hooded figure says as he removes his hood. A handsome man of regal bearing and posture stands before me, and a slight glowing aura surrounds him. “Sorry for the rude interruption, but let me introduce myself. I am the spirit of Khaemwaset, son of the pharaoh Ramses, and I once quested for the knowledge of Thoth like you. I thought I would pay a visit to a kindred spirit.”;;;;;;;;;;;x
ancrel.4233.a;Was that a pun?;;;;;;;;;;;;;x
ancrel.4234.tooltip;\n\nHe chuckles.;;;;;;;;;;;x
ancrel.4234.title;Khaemwaset's Gift;;;;;;;;;;;x
ancrel.4234.desc;“By the gods! Do spirits and such just dance into my room and wake me in the middle of the night like it was no big deal?” I complain.\n\n“Don’t worry, friend,” Khaemwaset says. “I mean no harm, and I will be gone shortly. I actually wanted to give you a gift.”\n\n“A gift?”\n\n“When you wake up, you will see. Or hear, rather.”;;;;;;;;;;;x
ancrel.4234.a;What is he talking about?;;;;;;;;;;;;;x
ancrel.4235.tooltip;\n\nHis voice grows faint. “Farewell, friend. I shall be waiting for you in Duat.”;;;;;;;;;;;x
ancrel.4235.desc;The next morning, as I begin to hold court, a messenger comes into my room,sent by the elder of a nearby village. Yesterday, some villagers stumbled on the remains of an old library. The village scribe determined that it was built by none other than the ancient Egyptian prince, Khaemwaset. Why it was built here of all places, no one knows, but when the village elder sent a team of men to investigate, they found hundreds if not thousands of scrolls, full of knowledge and wisdom.;;;;;;;;;;;x
ancrel.4235.a;I remember what Khaemwaset told me. Thank you, my friend!;;;;;;;;;;;;;x
ancrel.4236.desc;xxxxx;;;;;;;;;;;x
ancrel.4236.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4237.desc;xxxxx;;;;;;;;;;;x
ancrel.4237.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4238.desc;xxxxx;;;;;;;;;;;x
ancrel.4238.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4239.desc;xxxxx;;;;;;;;;;;x
ancrel.4239.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4240.desc;xxxxx;;;;;;;;;;;x
ancrel.4240.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4241.desc;xxxxx;;;;;;;;;;;x
ancrel.4241.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4242.desc;xxxxx;;;;;;;;;;;x
ancrel.4242.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4243.desc;xxxxx;;;;;;;;;;;x
ancrel.4243.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4244.desc;xxxxx;;;;;;;;;;;x
ancrel.4244.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4245.desc;xxxxx;;;;;;;;;;;x
ancrel.4245.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4246.desc;xxxxx;;;;;;;;;;;x
ancrel.4246.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4247.desc;xxxxx;;;;;;;;;;;x
ancrel.4247.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4248.desc;xxxxx;;;;;;;;;;;x
ancrel.4248.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4249.desc;xxxxx;;;;;;;;;;;x
ancrel.4249.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4250.desc;One day, I am sitting idly with a few of my courtiers in my courtyard, engaging in polite conversation. It is honestly pretty dull. Suddenly, someone points up to the sky - a bird approaches us! A wild falcon flies into the garden, drops a glass slipper onto my lap, and then soars away. Everyone looks at the slipper in surprise. ;;;;;;;;;;;x
ancrel.4250.a;What is this?;;;;;;;;;;;;;x
ancrel.4251.tooltip;\n\nThe falcon is the animal of the great god Horus. Perhaps it is a divine sign? Not to mention the slipper doesn’t show any cracks.;;;;;;;;;;;x
ancrel.4251.title;A Glass Slipper;;;;;;;;;;;x
ancrel.4251.desc;Holding the glass slipper in my hand, I see that it is of excellent quality. It is also rather small, as if it were made for a child, but the style is undoubtedly that of an adult woman’s slipper.\n\n“The falcon must have taken that from someone, and the woman who owns that slipper must be quite wealthy,” one of my courtiers remarks. “We should see if anyone has reported a missing slipper.”\n\nI muse over it for a bit, and nod in agreement. “Good idea. This isn’t an urgent matter, but I’m sure the owner of this slipper will greatly appreciate it. We’ll do what we can to locate her.”;;;;;;;;;;;x
ancrel.4251.a;In the meanwhile, I’ll keep this slipper with me, just in case.;;;;;;;;;;;;;x
ancrel.4252.title;The Slipper’s Owner?;;;;;;;;;;;x
ancrel.4252.desc;I hear news from one of my lesser officials who went out searching for the owner of the glass slipper. He reports that the owner is a poor slave girl owned by a wealthy widow of foreign origin who lives in a mansion in my capital. Odd. How could a slave own such a beautiful slipper? Perhaps I should see to the matter myself. If the girl is lying, then she will be duly punished. I have a feeling she is lying, but I’ll give her a chance to prove herself.;;;;;;;;;;;x
ancrel.4252.a;I make arrangements to visit as soon as is convenient.;;;;;;;;;;;;;x
ancrel.4253.title;The Mansion;;;;;;;;;;;x
ancrel.4253.desc;When I arrive at the widow’s mansion, she rushes out to greet me. She appears quite nervous, but then again, it’s not everyday that someone important like me barges into someone’s house. The lady says in her heavy foreign accent that her slave is probably lying, and that I shouldn’t waste my time. However, I want to make sure. As I walk through her mansion, I notice how opulent and extravagant it is. The decor, the furniture, the plants and statues, they must cost a fortune. It’s luxurious to the point where I am a little disgusted.;;;;;;;;;;;x
ancrel.4253.a;Perhaps the slave stole the slippers from her mistress?;;;;;;;;;;;;;x
ancrel.4254.title;The Widow;;;;;;;;;;;x
ancrel.4254.desc;As I make my way to the slave quarters, the widow introduces me to her two plain-looking girls, her daughters. It’s clear she is trying to parade them around, hoping I’ll marry them or have one of my relatives marry them. The girls try too hard to flatter me.\n\nAs we continue along, the widow explains that the daughters are from her first marriage to a wealthy merchant from her homeland. Her second marriage was to another wealthy merchant, also from her homeland, who passed away many years ago, and she inherited much of his fortune and has since lived here, continuing her late husbands’ businesses.;;;;;;;;;;;x
ancrel.4254.a;Perhaps the slave stole the slippers from her mistress?;;;;;;;;;;;;;x
ancrel.4255.title;The Slave;;;;;;;;;;;x
ancrel.4255.desc;Finally, I arrive at the slave quarters, and meet the supposed owner of the slippers. She is a young girl, barely an adult, quite pretty with an angelic face. I notice various scars and bruises on her skin - no doubt her mistress is not kind. She looks so timid in my presence, like a frightened rabbit, that I feel an odd protectiveness towards her, but I have business to take care of. I hold out the slipper, and ask the slave if she is indeed its owner. She nods timidly, but at that moment the widow goes into a rage and slaps the girl. “You stole that from me, didn’t you! You good for nothing, stealing from your mother! You’re wasting the time of our great - ”;;;;;;;;;;;x
ancrel.4255.a;I shout and raise my hand, silencing her.;;;;;;;;;;;;;x
ancrel.4256.tooltip;\n\nWait a moment… did you say you were her mother?;;;;;;;;;;;x
ancrel.4256.title;Family Drama;;;;;;;;;;;x
ancrel.4256.desc;The widow, stuttering, explains that this girl was the only child of her second husband, and then suggests I waste my time here no longer. Interesting. It is not unheard of, for a parent or stepparent to sell a child into slavery, but to keep them as slaves? How unusual. Before I can ponder the matter further, the noblewoman takes the slipper from my hand, and says, “I am sure this slipper belonged to my daughters and not that whore. Girls! Come over here, try the slipper.”\n\nThe two girls hurry over and try putting the slipper on, but it is so tiny their feet cannot fit. I try my best not to look exasperated as I take the slipper back.;;;;;;;;;;;x
ancrel.4256.a;Well, let’s have the slave girl try it on then.;;;;;;;;;;;;;x
ancrel.4257.tooltip;She steps forward.;;;;;;;;;;;x
ancrel.4257.title;Broken!;;;;;;;;;;;x
ancrel.4257.desc;The girl cautiously approaches you as you hold the slipper out, but before you can give it to her, the widow, in trying to get a better look, trips and bumps into me, knocking the slipper out of my hand. It falls to the ground and breaks into many little shards of glass. I have a feeling that might have been on purpose, but before I can even consider that, what to do with the broken slipper? I half-expect the girl to start tearing up, but with a determined look, she tells us to wait a moment. Curious, we all wait as she goes into her room. Is she trying to run away or something?;;;;;;;;;;;x
ancrel.4257.a;She returns with a smile on her face and another glass slipper in her hands.;;;;;;;;;;;;;x
ancrel.4258.tooltip;\n\nNow this is something!;;;;;;;;;;;x
ancrel.4258.title;The Other Slipper;;;;;;;;;;;x
ancrel.4258.desc;“A falcon stole this slipper the other day while I was cleaning it outside, but I still have this one,” she explains, before giving it to me. I hold it in my hand and inspect it. Indeed it is exactly the same size, shape, and design as the slipper that had just broken. I give it back to her, and tell her to put it on. It fits her tiny feet perfectly! Plus, the fact that the girl says a falcon stole the slipper confirms her story to be true, as it was a falcon that delivered to me. ;;;;;;;;;;;x
ancrel.4258.a;The girl is beaming at me, and I admit I find her innocent smile touching.;;;;;;;;;;;;;x
ancrel.4259.tooltip;\n\nThere’s still something I don’t understand, though….;;;;;;;;;;;x
ancrel.4259.title;Gods' Sign;;;;;;;;;;;x
ancrel.4259.desc;“But how can a slave own such an exquisite pair of slippers?” I ask.\n\n“It was my father’s present from when I was young,” the girl explains. “When he died, my stepmother took everything he owned, but I hid these slippers from her. He always told me they would bring me good luck.”\n\nI think for a moment. “Clearly this was a sign from the gods! Horus, the son of Isis and Osiris, sent me a message through his falcon. You are coming with me back to my palace. I shall give you a new life as a - ”\n\n“But she is my stepdaughter! My slave!” the widow protests.;;;;;;;;;;;x
ancrel.4259.a;“Enough!” I shout.;;;;;;;;;;;;;x
ancrel.4260.tooltip;\n\nI take a deep breath.;;;;;;;;;;;x
ancrel.4260.title;Pure of Heart;;;;;;;;;;;x
ancrel.4260.desc;“You have abused this poor girl long enough. Look at the bruises and wounds on her. What sort of mother, even a stepmother, treats her own child like this? To make them a slave simply out of spite? I should have you and your two daughters punished for your - ”\n\nThe girl interrupts and prostrates before me. “Please, take pity on them. Though they are cruel and not of my blood, they are still my mother and sisters. If they are to be punished, so should I.”;;;;;;;;;;;x
ancrel.4260.a;Amazing! This girl is truly pure of heart! ;;;;;;;;;;;;;x
ancrel.4261.tooltip;\n\nEither that or she’s gullible to the point where she’s utterly idiotic.;;;;;;;;;;;x
ancrel.4261.title;Small Price;;;;;;;;;;;x
ancrel.4261.desc;“Very well,” I say. I take one of the gold rings on my finger, and casually toss it on the floor at the stepmother’s feet. “Take this as compensation for your ‘slave.’ Be glad she is forgiving.” It is of course nowhere near how much a slave would cost, especially a young, healthy one like the girl, but the stepmother understands and prostrates before me.\n\n“Come with me,” I tell the slave girl. “I will send some servants to come pick up your belongings at a later time. Meanwhile, I will ask some of my maids to help find you some proper clothing, not these rags you are wearing.”;;;;;;;;;;;x
ancrel.4261.a;She follows me timidly.;;;;;;;;;;;;;x
ancrel.4262.title;A New Life;;;;;;;;;;;x
ancrel.4262.desc;Following the incident with the glass slipper, I sent a few officials to investigate the girl’s family and history, just in case. Their findings confirmed what the girl said was true. Her father was a great merchant from a faraway land, supposedly a prince who had too much of an adventurer’s spirit and was disowned by his father the king. Renowned during his lifetime for his generosity and kindness, even I recall his name when I hear it. When he died, he left much of his inheritance to the girl, but the stepmother somehow manipulated the law to take the property meant for the girl. I wish to give the girl her rightful inheritance, but she says not to bother - she is happy enough to live at my palace.;;;;;;;;;;;x
ancrel.4262.a;She asks if I will keep her as a maid.;;;;;;;;;;;;;x
ancrel.4263.tooltip;\n\nI have something else in mind.;;;;;;;;;;;x
ancrel.4263.title;Noble Lady;;;;;;;;;;;x
ancrel.4263.desc;In the past few days I have gotten to know the girl better. Though she is admittedly a bit too naive and trustful, not to mention rather reserved, I’ve found her to be good company. She is intelligent and thoughtful, pleasant, of pure heart, and possesses a cheerful disposition that seems to lighten up even the most dour of men. Not to mention despite her foreign appearance, she is undoubtedly beautiful, clearly blessed by the gods. No. She cannot be a mere maid. Her father, after all, was a great man. She shall be a true noble lady of my court. In fact, I think I know the perfect man for her to marry...;;;;;;;;;;;x
ancrel.4263.a;Myself. I admit, I have fallen in love with her.;;;;;;;;;;;;;x
ancrel.4263.b;One of my sons, who seems to get along well with her.;;;;;;;;;;;;;x
ancrel.4263.c;A relative, who is smitten with her.;;;;;;;;;;;;;x
ancrel.4263.d;A courtier of mine, who has doted on her since she came to my court.;;;;;;;;;;;;;x
ancrel.4263.e;A local nobleman of fine upbringing.;;;;;;;;;;;;;x
ancrel.4264.tooltip;\n\nA great wedding shall be held!;;;;;;;;;;;x
ancrel.4264.title;Happy Ending;;;;;;;;;;;x
ancrel.4264.desc;The girl happily accepts my suggestion, and I immediately order my servants to make preparations for the wedding. All’s well that ends well, it seems! But I should make an offering to Horus first, before anything.;;;;;;;;;;;x
ancrel.4264.a;It is truly He, son of Osiris and Isis, who we should thank.;;;;;;;;;;;;;x
ancrel.4265.desc;xxxxx;;;;;;;;;;;x
ancrel.4265.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4266.desc;xxxxx;;;;;;;;;;;x
ancrel.4266.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4267.desc;xxxxx;;;;;;;;;;;x
ancrel.4267.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4268.desc;xxxxx;;;;;;;;;;;x
ancrel.4268.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4269.desc;xxxxx;;;;;;;;;;;x
ancrel.4269.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4270.desc;xxxxx;;;;;;;;;;;x
ancrel.4270.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4271.desc;xxxxx;;;;;;;;;;;x
ancrel.4271.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4272.desc;xxxxx;;;;;;;;;;;x
ancrel.4272.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4273.desc;xxxxx;;;;;;;;;;;x
ancrel.4273.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4274.desc;xxxxx;;;;;;;;;;;x
ancrel.4274.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4275.desc;xxxxx;;;;;;;;;;;x
ancrel.4275.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4276.desc;xxxxx;;;;;;;;;;;x
ancrel.4276.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4277.desc;xxxxx;;;;;;;;;;;x
ancrel.4277.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4278.desc;xxxxx;;;;;;;;;;;x
ancrel.4278.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4279.desc;xxxxx;;;;;;;;;;;x
ancrel.4279.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4280.desc;xxxxx;;;;;;;;;;;x
ancrel.4280.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4281.desc;xxxxx;;;;;;;;;;;x
ancrel.4281.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4282.desc;xxxxx;;;;;;;;;;;x
ancrel.4282.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4283.desc;xxxxx;;;;;;;;;;;x
ancrel.4283.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4284.desc;xxxxx;;;;;;;;;;;x
ancrel.4284.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4285.desc;xxxxx;;;;;;;;;;;x
ancrel.4285.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4286.desc;xxxxx;;;;;;;;;;;x
ancrel.4286.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4287.desc;xxxxx;;;;;;;;;;;x
ancrel.4287.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4288.desc;xxxxx;;;;;;;;;;;x
ancrel.4288.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4289.desc;xxxxx;;;;;;;;;;;x
ancrel.4289.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4290.desc;xxxxx;;;;;;;;;;;x
ancrel.4290.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4291.desc;xxxxx;;;;;;;;;;;x
ancrel.4291.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4292.desc;xxxxx;;;;;;;;;;;x
ancrel.4292.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4293.desc;xxxxx;;;;;;;;;;;x
ancrel.4293.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4294.desc;xxxxx;;;;;;;;;;;x
ancrel.4294.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4295.desc;xxxxx;;;;;;;;;;;x
ancrel.4295.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4296.desc;xxxxx;;;;;;;;;;;x
ancrel.4296.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4297.desc;xxxxx;;;;;;;;;;;x
ancrel.4297.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4298.desc;xxxxx;;;;;;;;;;;x
ancrel.4298.a;Xxxxxxffff;;;;;;;;;;;;;x
ancrel.4299.desc;xxxxx;;;;;;;;;;;x
ancrel.4299.a;Xxxxxxffff;;;;;;;;;;;;;x
